"1674","[Por la inquietud en torno a la economía china y los posibles nuevos recortes de la Reserva Federall, se desplomaron esta semana monedas emergentes./Bloomberg] Read more ..."
"1677","Invertirán 67 mil 835 mdp para Plan Nuevo Guerrero: Luis Videgaray, titular de la secretaría de Hacienda desta... http://t.co/B7GtxgBMg9   #Twitter / weii_luisrd: Invertiran 67 mil 835 mdp ... Twitter /    weii_luisrd: Invertiran 67 mil 835 mdp ... Twitter         When you tweet with a location, Twitter stores that location. You        can switch location on/off before each Tweet and always have the        option to delete your location history. Learn more        (BUTTON) Turn location on (BUTT..."
"1681","Como en otros puntos de este puerto, diversos tramos carreteros se encuentran en deplorable estado   Como en otros puntos de este puerto, diversos tramos carreteros se    encuentran en deplorable estado     Puerto Vallarta Jalisco Noticias.- Algunos tramos carreteros del    Libramiento, se encuentran en lamentables condiciones.    Principalmente en el tramo que se localiza entre ambos tuneles del    Libramiento Carretero Luis Donaldo Colosio.    De sur a norte y viceversa, dicho tramo se encuen..."
"1683","Emocionante la jornada vespertina del 11 de abril en el Domo Bicentenario En 1 kilómetro Contra Reloj categoría B (con discapacidad visual), se doblegó cuatro veces en femenil y dos en varonil En la pista más rápida del mundo, luego de una jornada matutina en el Campeonato Mundial de Paraciclismo Aguascalientes UCI 2014, cayeron en [...]      #RSS 2.0 RSS .92 Atom 0.3 La Jornada Aguascalientes    (LJA.mx) >> Feed La Jornada Aguascalientes (LJA.mx) >> Comments Feed    La Jornada Aguascalientes (..."
"1685","Cuarenta suboficiales de la PNP, entre ellos José Luis Cárdenas Prado, recibieron el reconocimiento   Policias `incorruptibles` condecorados por rechazar coimas     Los cuarenta condecorados agradecieron el gesto de sus superiores.    (Andina)      * Compartir      *     Hoy cuarenta suboficiales de la Policia Nacional del Peru fueron    condecorados por rechazar sobornos y coimas de malos conductores a lo    largo de sus intervenciones de diferentes puntos de Lima.     Los agentes, quienes han..."
"1686","Esta tarde, Monte Alejandro Rubido compareció ante la Comisión de Seguridad Pública del Senado, esto como parte del proceso para ser ratificado como titular de la CNS.  Asimismo, Alejandro Rubido aseguró que fortalecerá el Sistema Penitenciario del país y a la Policía Federal."
"1687","*Presentan la nueva telenovela del Canal 2, producción de Roberto Gómez Fernández, `El Color de la Pasión` y que estará protagonizada por Esmeralda Pimentel y Erick Elías.  A: Cuauhtémoc Blanco. Francisco Franco. Alfonso Dosal. Claudia Ramírez."
"1688","Roselia Cha`ca/ El Cabildo Comunitario es encabezado por Odelio López Vicente y ya tomó las instalaciones de la agencia Álvaro Obregón además de la maquinariaEl artículo Crean `Cabildo comunitario` en agencia Álvaro Obregón, de Juchitán apareció primero en Quadratín."
"1690","La Profeco mantiene operativos de verificación para evitar abusos en la venta del limón, pues se ha encontrado establecimientos con precios de hasta 78 pesos.  A: Lorena Martínez, titular de Profeco.Día Mundial de los Derechos del Consumidor."
"1695","Los Simpson han dedicado el capítulo 16 de la actual temporada, a una de las tradiciones españolas: Los encierros de San Fermín.   #Azteca Noticias - Mexico Azteca Noticias - Estados Azteca    Noticias - Internacional Azteca Noticias - Finanzas Azteca    Noticias - Tecnologia Azteca Noticias - Salud Azteca Noticias -    Cultura Azteca Noticias - Notas     Madrid, Espana.- La popular serie norteamericana Los Simpson, que    cumple 25 anos, ha dedicado el capitulo 16 de la actual temporada, a    ..."
"1696","La influyente Cámara de Comercio estadounidense insiste en que los socios de Washington necesitan estar seguros de que el acuerdo no `quedará en migajas` en el Congreso. `Pondremos toda nuestra fuerza en el debate` para convencer a los congresistas, asegura Christopher Wenk, uno de los expertos de esta institución que reúne a más de tres millones de empresas."
"1697","Existe la amenaza de un conflicto bélico en Europa   Existe la amenaza de un conflicto belico en Europa     MundoDeHoy.Com, Ciudad de Mexico (Agencias).- El primer ministro    ucraniano, Arseni Yatseniuk, advirtio hoy de la amenaza de un conflicto    belico en Europa despues de que Moscu anunciara ayer el inicio de    maniobras en la frontera ruso-ucraniana.     `Los intentos de la agresion rusa en territorio ucraniano llevaran a un    conflicto militar en el territorio europeo`, afirmo el jefe..."
"1702","Is this the year a rookie wins the Green Jacket?       PACIFIC OCEAN (April 6, 2014) Sailors from Oliver Hazard        Perry-class frigate USS Vandegrift (FFG 48) assist in the rescue of        a family with a sick infant via the ship s small boat as part of a        joint U.S. Navy, Coast Guard and California Air National Guard        rescue effort. The family and four Air National Guard pararescuemen        were safely moved from the sailboat to Vandegrift, and the ship is        now transiti..."
"1705","https://twitter.com/Univ_espect/status/456088480620097536  Murió el viudo de Rocío Dúrcal http://eluni.mx/1m53UVa  http://fb.me/19Nsp7MmK"
"1706","» Ayer el Club León realizó la cuarta entrega de juguetes Los niños sólo fueron el pretexto para que los papás, hermanos o primos pudieran ver de cerca a los jugadores de La Fiera que ayer en el estadio León, protagonizaron la IV entrega de juguetes que el equipo realiza año con año para festejar []"
"1709","Para el Centro Taurino de León, las razones para prohibir la entrada de menores a la Fiesta Brava, son consideradas como puras mentiras. La violencia que, de acuerdo con representantes de fundaciones y regidores, generan las corridas de toros, ha sido uno de los factores que provocaron que se aprobara la modificación al reglamento de Espectáculos y Festejos Públicos. Esta modificación impide la entrada a menores de 14 años a las plazas de toros y por ende el acercamiento de los pequeños a la Fi..."
"1711","El alcalde ofreció un balance de la Policía Municipal previo a la entrada del Mando Único y llamó a la sociedad a participar en la seguridad"
"1713","Pekín, 21 mar (EFE).- Con su papel de anfitriona esta semana de la cónyuge del presidente de EEUU, Michelle Obama, la esposa del presidente Xi Jinping, Peng Liyuan, se convierte cada vez más en una `primera dama` al estilo occidental, un papel sin apenas precedentes en China. Ambas visitaron hoy una escuela de educación secundaria en Pekín, durante la que asistieron a una clase de robótica y la primera dama estadounidense se animó a intercambiar unas voleas de pingpong con algunos estudiantes. ..."
"1716","Federico Gallart entrará en sustitución de José Luis Apan como director general en Motorola Solutions para liderar la estrategia de negocio en el país y fortalecer la presencia de la empresa.show enclosure(image/jpeg; 0.84 MB)   Federico Gallart entrara en sustitucion de Jose Luis Apan como director    general en Motorola Solutions para liderar la estrategia de negocio en    el pais y fortalecer la presencia de la empresa.    24 abril 2014 13:54 Ultima actualizacion 24 abril 2014 14:12    Etiqu..."
"1717","La confianza que los menores le tienen a las redes sociales los hace vÃ­ctimas potenciales de un crimen como el de pornografÃ­a infantil.   La confianza que los menores le tienen a las redes sociales los hace    victimas potenciales de un crimen como el de pornografia infantil, ya    que nueve de cada 10 jovenes han publicado informacion comprometedora    en estos sitios sin que sus padres esten enterados de ello, revela el    estudio `Decepcion Digital 2013` de la firma McAfee.     `El di..."
"1719","II Grupo ecologista y vecinos      Emilio Zilli Debernadi, presidente del grupo organizador, encabezo la       caminata por la barranca de Metlac.        Fortin.- Con un exhorto a que se haga conciencia comun sobre lo que el       hombre esta haciendo con la Tierra, ayer fue celebrado el Metlacton       numero 110 por parte de la asociacion civil Vecinos y Amigos del       Ambiente y del Patrimonio Cultural. Este recorrido llego hasta el tunel       numero 3, donde Fortin termina su area territ..."
"1721","Quisiera intentar una lectura de algunos aspectos formales que se entrevén en la historia del conflicto en la Tierra Caliente michoacana. Espero que el ejercicio contribuya en algo a identificar y nombrar la profundidad de la herida que será necesario atender para comenzar a sanar esa bella región."
"1722","México, 27 Feb. (Notimex).- Con el objetivo de disminuir el riesgo de un desastre, ocasionado por la invasión de asentamientos humanos en las franjas de amortiguamiento y los derechos de vía de sus ductos, Petróleos Mexicanos (Pemex), y la coordinación de Protección Civil presentaron el Plan Piloto de Emergencias Externo. Para delinear este plan que servirá de modelo para su implementación en instalaciones petroleras del país, se realizaron diversas reuniones de trabajo, explicó la paraestatal ..."
"1724","El primer ministro de Ucrania, Nikolai Azárov, ha presentado su dimisión, mientras está reunida la Rada Suprema (Parlamento) en Kiev para abordar la crisis del país, informó hoy la oficina de prensa del Gobierno...."
"1726","Acuña, Coah.- Por viejas rencillas, cuatro sujetos detenidos por elementos de Seguridad Pública golpearon a un parroquiano durante la madrugada de ayer.  Los rijosos fueron consignados...   Estos cuatro sujetos fueron detenidos por el delito de lesiones.     Tags: victima, roberto flores rodriguez, orlando avila gil,    juan carlos ramirez gonzalez, juan carlos padilla lopez,    golpean, eduardo padilla lopez, detenidos, coahuila,    acuna    Acuna, Coah.- Por viejas rencillas, cuatro sujetos d..."
"1727","Any deal between Comcast and Apple to create a new streaming-video service with special access to subscribers would likely draw close regulatory scrutiny and spark a new debate over whether cable companies can carve out a part of its pipe for content providers."
"1731","Secciones:   NacionalLos michoacanos que huyen de la violencia y que buscan refugio para sus familias, serán recibidos en Jalisco, pero se tendrá cuidado de que no vayan delincuentes (Mas...)"
"1732","REFORMA / STAFF  KIEV.- Un tiroteo en un puesto de control a cargo de militantes pro rusos dejó al menos tres muertos ayer. La repentina escalada de violencia en el este de Ucrania reveló la fragilidad de la tregua acordada días antes por los diplomáticos en Ginebra, Suiza. Alrededor de las 2:00 horas, tiempo local, cuatro coches condujeron hasta el puesto de   dente Vladimir Putin el envío de tropas rusas para proteger a la población local. Ponomarev también decretó un toque de queda en la ciudad. El toque de queda entra en vigencia hoy (domingo). De medianoche a las seis de la mañana está prohibido circular en las calles, anunció en una rueda de prensa CON INFORMACIÓN 2 | DE THE NYT Y AGENCIAS a."
"1737","Diputados locales del PAN y del PRI afirman que la paramunicipal no ha rendido cuentas ante el Congreso del Estado, para a su vez presentarlos a la Auditoría Superior de Hacienda"
"1738","El Director del Metro, Joel Ortega, informó que le fue autorizado por la Secretaría de Finanzas una ampliación de la Línea 12 del Metro, mientras se llevan a cabo las remodelaciones. Informó que ICA dejará de prestar sus servicios."
"1741","An appeals court on Monday upheld the conviction and life sentence of a Nigerian man who pleaded guilty to trying to blow up a Detroit-bound airliner with a bomb in his underwear on Christmas 2009."
"1742","Con esta cantidad México elevará a 17 millones los vehículos que exporte en 2014 a Estados Unidos casi 200,000 más que Japón según la firma consultora IHS Automotive"
"1743","Las Fuerzas Armadas de Ecuador rescataron a 19 tripulantes de un barco pesquero que naufragó el pasado 1 de mayo frente a las costas del puerto ecuatoriano de Manta, informó el Ministerio de Defensa en Quito. En un comunicado, la dependencia señaló este martes que el grupo de personas quedó a la deriva, luego que un temporal marino hizo zozobrar la embarcación, tras lo cual se dispuso de unidades para proceder a su rescate. El Ministerio informó que en la operación intervinieron los barcos pesq..."
"1746","El abultado triunfo (1-6) del Real Madrid sobre el Schalke 04 alemán, con dobletes del portugués..."
"1750","http://www.milenio.com/policia/Pasajeros-detienen-golpes-asaltantes-camion_0_249575278.html Una persona lesionada y dos presuntos delincuentes detenidos por los usuarios, es el saldo de un asalto a una unidad de transporte público de pasajeros, en este municipio.  La policía del ayuntamiento informó que sobre la autopista México-Pachuca a la altura del kilómetro 17, tres hombres pretendían asaltar un camión y los pasajeros los detuvieron.  De acuerdo con los primeros reportes que arroja la investigación, en el interior de la unidad se hicieron varios disparos, lo que provocó que una mujer resultara lesionada.  Dos presuntos delincuentes fueron detenidos y golpeados por los propios pasajeros.  En la zona se registra movilización policiaca en busca del otro u otros cómplices."
"1752","Dos taxis se impactaron, casi a la altura de La Cima; al parecer uno iba en sentido contrario; otro más provocó la volcadura de un particular"
"1753","Un objeto con una dimensión de 22 metros de largo y 13 metros de ancho, fue detectado a 120 kilómetros del primer avistamiento realizado por satélites de Australia, barcos chinos se dirigen a esa ubicación.show enclosure(image/jpeg; 0.2 MB)"
"1754","Carlo Ancelotti, DT del Real Madrid, destacó este miércoles el trabajo colectivo de su equipo en el duelo de Ida de las Semifinales de la Champions League ante el Bayern Munich, recalcó que no fue fácil sin Bale y con Cristiano al 50 por ciento.show enclosure(image/jpeg; 0.09 MB)   Estadio Santiago Bernabeu, Madrid, Espana ante un lleno, miercoles 23    de Abril del 2014      * El tecnico italiano espera un duelo dificil ante el Bayern la        proxima semana     El italiano Carlo Ancelotti, e..."
"1759","El remate de los bienes nacionales tuvo en los días finales de la administración de Felipe Calderón un colofón digno y a la altura del grupo depredador encumbrado en el poder del país cuando una triada hizo lo que se le antojó con la red carretera nacional, violentando normas jurídicas y despojando a una institución pública como Caminos y Puentes Federales (Capufe) de las autopistas federales de cuota de mayor rentabilidad para entregárselas a la iniciativa privada.   Ver dia anterior Jueves 29..."
"1773","Por mayoría, la Junta de Coordinación Política en la Cámara de Diputados avala la convocatoria para elegir a los integrantes del INE, diputados del PRD, PT y Movimiento Ciudadano acusan vacíos legales.   A. Luis Alberto Villarreal"
"1775","EDICTO En el expediente número 80/2014, relativo al Juicio Sucesorio Intestamentario denunciado por JAVIER VILLARREAL RUIZ, a bienes y derechos de AGUSTIN VILLARREAL CABRAL, el Juzgado dispuso: Convóquese a presuntos herederos, eventuales acreedores y de más personas que se crean con algún derecho a herencia, presentarse a deducirlo a la Audiencia de Reconocimiento de Herederos y Nombramiento de Albacea que tendrá verificativo a las NUEVE HORAS CON TREINTA MINUTOS DEL DIA VEINTIUNO DE MARZO EL AÑO DOS MIL CATORCE. Publíquese edictos por dos veces y con intervalo de diez días en el Periódicos Oficial Órgano del Gobierno del Estado y en uno de mayor circulación en esta Entidad Federativa, y por una sola vez en los Estrados de este Tribunal. Jerez de García Salinas, Zacatecas, a 17 de Febrero del dos mil catorce. EL SECRETARIO DE ACUERDOS DEL JUZGADO SEGUNDO MIXTO Y DE PRIMERA INSTANCIA LIC. FERNANDO GUTIERREZACEVEDO. Partida de pago No. 184955 16 19 Folio No. 3962"
"1776","EUA.- Con motivo de la celebración de los 10 años de Facebook, el creador de la red social, Mark Zuckerberg, y su equipo obsequiaron a los usuarios un video con el recuento de su historia con las fotos y comentarios  Continuar leyendo ?"
"1777","La madre del intérprete asegura que éste duerme sin sufrimiento   Distrito Federal-- Lilian Clark, madre de Gustavo Cerati, dijo que su    hijo esta bien, al cumplir cuatro anos del accidente cerebrovascular    que lo mantiene en coma desde el 15 de mayo de 2010.    `Por ahora no tenemos ningun inconveniente. Son cuatro anos de cama, el    esta muy bien. Si Gustavo sufriera, seria insoportable, pero el    realmente esta como dormido.    `Quiero decir que Gustavo esta. No vemos que vaya para atr..."
"1781","Microsoft has enlisted help from state attorneys general to press efforts to collect payments from some users of its software in China and other emerging markets.              #d__fFH{position:absolute;top:-5000px;left:-5000px}#d__fF{font-family:serif;font-size:200px;visibility:hidden}#findings3579a498,#Browns3775cd4f,#mankind67ea0a3e,#Browns3775cd4f{display:none!important}  Â "
"1782","VALLADOLID.- Un grupo de siete topógrafos de Durango comenzaron mediciones en las orillas de las rieles del tren, que van de esta ciudad a Chichén Itzá, según nos informaron. Los topógrafos comentaron que desde anteayer comenzaron a recorrer las rieles existentes del tren antiguo. Su labor es verificar a qué parte de la zona arqueológica de Chichén Itzá podría llegar y hacer la topografía correspondiente. Las rieles del antiguo tren no pasan por Chichén Itzá, sino por Uayma, luego en la perifer..."
"1784","Alfonso Cuarón se acercó más al Óscar al ganar anoche el galardón a Mejor Director en los premios del Sindicato de Directores (DGA), por  Gravedad ."
"1788","Al conmemorar el fallido golpe de Estado del 92, Maduro advirtió que expropiará las empresas que incumplan con la Ley de Precios Justos."
"1796","Prime minister forced to defend restrictions on new entrants as he set out case for re-shoring jobs to BritainDavid Cameron`s hardline immigration policy came under fire on Friday at the World Economic Forum as the prime minister was forced to defend restrictions on new entrants to the UK.Using a set-piece speech to put the case for re-shoring jobs to the UK from overseas, the prime minster also set himself on a collision course with environmental protesters by outlining the importance of devel..."
"1798","En la opinión de Carlos Elizondo Mayer-Serra, analista político, el líder nacional del PRD, Jesús Zambrano, intentó espantar a los inversionistas de EUA con sus propias movilizaciones.  Al referirse a la visita que Jesús Zambrano hizo a Washington, Carlos Elizondo señaló que las declaraciones que hizo el líder nacional del PRD en la capital estadounidense contra la Reforma Energética, representa la apertura e inclusión que cada vez se hace más fuerte en México.  A: Eduardo Medina Mora, SRE, Pacto por México, PRD, PAN, PRI,"
"1799","  *En la Carretera Costera, frente al tutelar para menores *El culpable manejaba bajo los efectos del alcohol Tapachula, Chiapas, 23 de enero.- El miércoles por la noche, se registró un choque por alcance entre un vehículo Chevrolet y un Gol, ambos autos quedaron sobre el camellón que divide los carriles, dejando un saldo de []"
"1809","The Kickstarter project attracted 91,585 fans and raised $5.7 million. But will that translate to box office success?"
"1812","Resultados de la jornada de campañaregular y clasificaciones completas de la Liga Americana del béisbolprofesional estadounidense:...   Resultados de la jornada de campana regular y clasificaciones completas    de la Liga Americana del beisbol profesional estadounidense:     EFE en espanol EFE - Agencia EFE - Todos los derechos reservados. Esta    prohibido todo tipo de reproduccion sin autorizacion escrita de la    Agencia EFE S/A.    (c) COPYRIGHT 2014, TERRA NETWORKS S.A."
"1823","Aunque habrá cielo despejado durante el día, se espera un potencial de lluvia ligera a moderada en el Estado de México, por el incremento de nubosidad en la tarde.                                                           Prevén lluvias en noreste y oriente del país                                            Dominará clima cálido en Ciudad de México                    leer más"
"1830","Samsung inauguró en su sede central al sur de Seúl un nuevo museo dedicado a la innovación tecnológica.   El gigante de la electronica Samsung inauguro en su sede central al sur    de Seul un museo dedicado a la innovacion tecnologica, que ofrece un    recorrido historico a traves de inventos como la bombilla, el telegrafo    o los primeros telefonos moviles.    `El museo cuenta con 10.950 metros cuadrados repartidos en tres    espacios principales`    Ubicado en la denominada `Ciudad Samsung`,..."
"1832","Durango, Durango.-  El secretario de Seguridad en Durango, Roberto Flores Mier, anunció que de cinco mil 350 policías que hay en todo el Estado, el 80 por ciento está evaluado.  Dijo..."
"1836","Ausencia de carceleros a causa de una huelga dejó al menos un muerto en Tacumbú, el mayor presidio de Paraguay, informó hoy el director de la penitenciaria, Artemio Vera, tras tomar el control del centro junto con la Policía Nacional...."
"1838","El coordinador nacional Antisecuestros, Renato Sales Heredia, realizó una gira de trabajo por Veracruz, en donde visitó la Unidad Antisecuestros de la PGJ   Directorio Suscripciones Nosotros Contacto RSS           Acomodaticios como son, ahora le estan dando la espalda al ex          presidente Felipe Calderon Hinojosa, quien no solo los apoyo con          candidaturas a diferentes cargos de eleccion popular, sino con trabajos          en la administracion publica federal            El ex a..."
"1839","Diputados locales y federales del PRD iniciarán una `cruzada nacional` contra la aplicación del Impuesto Especial sobre Producción y Servicios (IEPS) al pan dulce, por considerar que forma parte de la canasta básica de los mexicanos"
"1841","El vicepresidente estadounidense será testigo del cambio de poder en Chile, después viajará a República Dominicana.The post 11 de marzo: Chile cambia de presidente, EU será testigo appeared first on El Semanario Sin Límites."
"1843","El excanciller Jorge Castañeda y el analista Hector Águilar Camín expresaron su apoyo a la iniciativa para la atención al consumo de sustancias psicoactivas, a discusión en la Asamblea del DF."
"1845","La Procuraduría General de la República (PGR) pondrá en marcha este año un programa de reclutamiento para renovar su plantilla de agentes del Ministerio Público, a través de una selección dirigida de aspirantes en algunas universidades y bajo ciertos perfiles.   Autoridades de la PGR informaron que no se tratará de una convocatoria abierta, pues la intención es establecer un filtro desde la ubicación de los posibles aspirantes.   Se espera que el reclutamiento se realice en la Universidad Nacio..."
"1846","Dictan formal prisión a una empleada doméstica acusada de robar piezas de joyería con un valor de $1 millón de la casa de sus patrones."
"1851","Una mujer murió anoche luego de que le dispararon mientras estaba a bordo de un taxi en San Bartolo Ameyalco, esto alrededor de las 20:30 horas."
"1861","México, DF, 9 de enero.- Habitantes de Tierra Caliente incendiaron tres vehículos y bloquearon la carretera Cuatro Caminos-Apatzingán por quinto día consecutivo para exigir la salida del grupo de autodefensa que tomó la cabecera municipal de Parácuaro el pasado 4 de enero. Al filo de las 15:20 horas, los inconformes comenzaron a prender fuego a las unidades que [...]"
"1863","Miles de bachateros de más de 30 países soltarán sus caderas e imaginación este fin de semana en Madrid en el Bachatea World Congress, en el que se celebrará el primer concurso internacional por equipos de este ritmo originario de República Dominicana...."
"1865","El canciller José Antonio Meade inauguró la Segunda Conferencia Sobre los Efectos  Humanitarios Sobre las Armas Nucleares que se realiza en Nuevo Vallarta, Nayarit, esto ante representantes  de 146 países y 50 ONG`s."
"1866","Lenovo anunció que los primeros smartphones diseñados por el actor estadounidense Ashton Kutcher estarán listos en el transcurso del año, revelando los primeros frutos de esta extraña asociación entre el histrión y la firma china.  Considerado en el mundo tecnológico como un notable entusiasta de los gadgets, Kutcher entró como ingeniero de producto de Lenovo en octubre pasado para diseñar los primeros smartphones que introducirán a Lenovo en la creciente industria móvil."
"1869","Esta mañana, Jesús Reyna, ex secretario de Gobierno de Michoacán, rindió su declaración ante un juez de Toluca, luego de que ayer fuera ingresado a un penal de alta seguridad.  Al respecto, Fausto Vallejo, gobernador de Michoacán, aseguró que no tenía conocimiento de que Jesús Reyna tuviera nexos con el crimen organizado.  Por su parte, Jesús Murillo Karam, titular de la PGR, subrayó que hay evidencia contundente de que Jesús Reyna tenía vínculos con el crimen organizado.  A: Consejo de la Judicatura Federal, Jesús Trinidad Martínez Pasalagua, Cervando Gómez,"
"1870","La dependencia comenzará un programa piloto en las ciudades de Nuevo Laredo y Reynosa con miras a lograr el objetivo de transitar a Televisión Digital Terrestre para el 31 de diciembre del 2015. La población objetivo recibirá de manera gratuita televisiones digitales.show enclosure(image/jpeg; 0.05 MB)"
"1871","De acuerdo con el diario O Globo, la Cámara de Comercio Exterior (Camex) de Brasil se apresta a imponer a Estados Unidos represalias comerciales por 800 millones de dólares debido al incumplimiento de Washington con un acuerdo bilateral que obligaba al gobierno estadunidense a pagar compensaciones por el subsidio que otorga a sus exportadores de algodón."
"1872","Madrid, España. Miles de artistas y espectadores se congregaron ayer en el centro de Madrid para  defender  al sector de la cultura, golpeado en España por las medidas de austeridad. El Colectivo de Defensa déla Cultura une a más de 90 asoci adones frente a la difícil situación de la cultura en España, que ha sufrido recortes  despiadados  por la política de austeridad del gobierno, dijo Fernando Martin, portavoz del Colectivo. Al ritmo de los tambores, jazz, blues o rumba, los asistentes dijeron no a la privatización de los espacios culturales de uso público o la  reducción de la TVA a la cultura , que pasó a21% en ese sector en septiembre de 2012. (AFP) v iiiiiiiniinnuiiiHiuiiiiiiiniinnuiiiHiumminiinnuiiiHiumminnnnuL"
"1875","El secretario general del Sindicato de Jornaleros y Obreros Industriales y de la Industria Maquiladora (SJOIIM), Juan Villafuerte Morales, destacó que en los primeros tres meses del año se ha presentado una buena generación de empleo"
"1877","La cantante pop y la banda de thrash metal actuarán el 26 de enero en la ceremonia de entrega en el Staples Center de Los Ángeles"
"1880","Entre las canciones en disputa están `No Woman, No Cry` y `Rat Race`. Juicio se resolvería a finales de la semana   Dos sellos musicales pelean por 13 temas de Bob Marley     Un juez britanico comenzo hoy en Londres a mediar entre dos companias    musicales enzarzadas en una disputa sobre los derechos de autor de    trece canciones del iconico musico jamaiquino Bob Marley, entre    ellas `No Woman, No Cry`.    Los dos sellos enfrentados son Cayman Music y Blue Mountain Music,    cuyos abogados ..."
"1883","Veintiocho años después de la crisis en Chernobyl, Ucrania enfrenta la posibilidad de que sus reactores se conviertan en blancos militares."
"1884","El combate, en el que no hay título de por medio, será el segundo para Alvarez desde que cayó en septiembre ante Mayweather   LOS ANGELES .- Saul `Canelo` Alvarez va dejando atras su derrota contra    Floyd Mayweather Jr. El pugil mexicano y su nuevo rival, el cubano    Erislandy Lara, se veran las caras el martes en Los Angeles para hablar    sobre su proxima pelea en el peso super welter.    Saul Saul `Canelo` Alvarez y su nuevo rival, el cubano Erislandy Lara,    se veran las caras el martes..."
"1887","Monterrey, México.- Los Borregos Salvajes del Instituto Tecnológico y Estudios Superiores de Monterrey confirmaron que jugarán el `Clásico Regiomontano` de pretemporada ante los Auténticos Tigres de la UANL el próximo 15 de agosto, además de que tendrán otros dos duelos de preparación...."
"1890","Hacen falta unidades para varios departamentos de este ayuntamiento   Siguenos Facebook   Twitter   Youtube   RSS    __ Submit     Hacen falta unidades para varios departamentos de este ayuntamiento     Soledad de Graciano Sanchez, S.L.P. (21 de mayo 2014).- El Ayuntamiento    de Soledad ha dado de baja 30 unidades vehiculares por desperfectos    mecanicos, informo Noe Lara Henriquez, Oficial Mayor.    Indico que actualmente se tiene en operacion entre 125 vehiculos, sin    embargo, se esta con..."
"1895","En la semana del 17 al 21 de marzo, el precio del huevo se vendió hasta en 32 pesos y el jitomate en 14 pesos en mercados , supermercados y centrales de abasto de algunas ciudades de la República Mexicana.                                                           Precio de limón llega a 60 pesos por kilo                                            Precio de kilo de limón roza los 50 pesos                    leer más"
"1896","Aquí les dejamos la Agenda de este Viernes 7 de marzo   Actividades en el Senado de la República 10:00 horas.- Como cada año, los estudiantes del ITAM han organizado una edición más del ya conocido `Modelo de Naciones Unidas del Instituto Tecnológico Autónomo de México` (ITAMMUN 2014). En esta ocasión, dicho evento tendrá lugar [...]AGENDA de MediosAl Momento - Al Momento Noticias."
"1897","LONDON, March 14 (Reuters) - Dutch TV production company Endemol faces being taken over by its creditors after US hedge fund Apollo acquired a further chunk of the company`s 2 billion euro ($2.79..."
"1899","El 57% de los padres ven en la formación académica de sus hijos un trampolín para un buen empleo; la mayoría de ellos espera que sus hijos logren un posgrado e incluso que estudien en el extranjero.show enclosure(image/jpeg; 0.01 MB)   Casi tres cuartas partes de los mexicanos creen que el pago de la    educacion de los hijos es la mejor inversion. (Foto: Thinkstock)    Casi tres cuartas partes de los mexicanos creen que el pago de la    educacion de los hijos es la mejor inversion. (Foto: Thin..."
"1904","Le retour sur le terrain du Toulousain Florian Fritz après un K.-O., lors du barrage de Top 14 face au Racing-Métro 92 (vainqueur 21-16), a choqué la communauté médicale du rugby.show enclosure(image/jpeg; 0.59 MB)   En poursuivant votre navigation sur ce site, vous acceptez    l utilisation de cookies pour vous proposer des contenus et services    adaptes `a vos centres d interets. En savoir plus et gerer ces    parametres.     Le Monde Telerama Le Monde diplomatique Le Huffington Post Courrie..."
"1907","Allegados al gobernador definieron así la serie de asesinatos ocurridos en ocasión de asaltos"
"1910","A federal appeals court ruled that Barclays must face a shareholder lawsuit accusing the British bank of misleading investors about its manipulation of the Libor benchmark rate as well as its borrowing costs."
"1911","El gobierno de México trabaja en una lista de personas y empresas sospechosas de vínculos con el...show enclosure(image/jpeg; 0.02 MB)   El gobierno de Mexico trabaja en una lista de personas y empresas    sospechosas de vinculos con el narcotrafico y el crimen organizado para    evitar que realicen operaciones en el sistema financiero, similar a una    que tiene Estados Unidos y que usa para limitar transacciones.     El secretario de Hacienda, Luis Videgaray, dijo el fin de semana en    Washi..."
"1912","KUALA LUMPUR, Malaysia     (AP) -- In an age when people assume that any bit of information is just a click away, the thought that a jetliner could simply disappear over the ocean for more than two days is staggering. But Malaysia Airlines Flight MH370 is hardly the first reminder of how big the seas are, and of how agonizing it can be to try to find something lost in them...."
"1914","El veterano futbolista galés Ryan Giggs ha sido nombrado hoy entrenador temporal del Manchester United hasta que el club decida el nombre del nuevo técnico que sustituirá al destituido David Moyes.     En su página web, el United señala sucintamente que Giggs, quien a sus 40 años es el jugador `más laureado` del club, `asumirá la responsabilidad del primer equipo hasta que se haga un nombramiento permanente` y que no habrá más comentarios `hasta que concluya este proceso`.     El escocés Dav..."
"1916","En enero, la producción industrial aumentó 0.51 por ciento a tasa menusal, tras la baja de 0.46 por ciento experimentada en diciembre del año anterior, de acuerdo con datos del Inegi."
"1917","En una escuela de Cuernavaca, Morelos se investigan los casos de hepatitis que se han registrado en la zona, las autoridades tienen confirmado 11 casos en la Primaria Vicente Guerrero."
"1918","El empresario creó en 1993 la empresa que hasta la fecha se mantiene como una de las pocas compañías prestadoras del servicio en ese municipio de Jalisco.    show enclosure(image/jpeg; 0.11 MB)   PRD ve viable consulta energetica pese a fallo de la Corte Su    dirigente nacional, Jesus Zambrano expone que el veredicto de la SCJN    solo responde a una peticion especifica de algunos senadores de su    partido y que en su momento debera pronunciarse en el fondo sobre el    tema.    Hace 12 minuto..."
